engine,model,ms,result
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i20.model,33.843,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i21.model,33.755,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i22.model,33.434,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i23.model,33.966,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i24.model,33.578,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i25.model,33.484,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i26.model,34.023,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i27.model,33.604,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i28.model,33.383,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i29.model,33.740,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i3.model,33.397,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i4.model,33.376,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i5.model,34.008,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i6.model,33.649,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i7.model,34.136,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i8.model,33.356,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i9.model,34.053,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i0.model,0.284,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i1.model,0.285,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i10.model,0.301,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i11.model,0.292,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i12.model,0.288,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i13.model,0.282,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i14.model,0.277,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i15.model,0.285,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i16.model,0.296,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i17.model,0.308,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i18.model,0.275,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i19.model,0.297,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i2.model,0.311,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i20.model,0.280,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i21.model,0.304,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i22.model,0.280,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i23.model,0.288,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i24.model,0.280,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i25.model,0.281,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i26.model,0.291,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i27.model,0.283,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i28.model,0.281,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i29.model,0.301,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i3.model,0.302,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i4.model,0.295,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i5.model,0.305,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i6.model,0.300,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i7.model,0.354,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i8.model,0.279,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i9.model,0.292,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i0.model,0.296,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i1.model,0.356,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i10.model,0.293,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i11.model,0.287,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i12.model,0.290,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i13.model,0.285,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i14.model,0.311,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i15.model,0.282,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i16.model,0.310,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i17.model,0.278,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i18.model,0.317,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i19.model,0.303,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i2.model,0.367,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i20.model,0.282,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i21.model,0.277,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i22.model,0.322,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i23.model,0.287,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_nondef_mix_i24.model,0.287,DEFINABLE
