engine,model,ms,result
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k1_nondef_mix_i2.model,15.258,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k1_nondef_mix_i3.model,12.836,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k1_nondef_mix_i4.model,26.762,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k1_random_half_i0.model,24.944,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k1_random_half_i1.model,21.396,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k1_random_half_i2.model,28.716,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k1_random_half_i3.model,17.383,DEFINABLE
hit,model,ms,result
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k2_definable_eq_i0.model,6.819,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k2_definable_eq_i1.model,0.399,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k2_definable_eq_i2.model,0.493,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k2_definable_eq_i3.model,21.303,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k2_definable_eq_i4.model,9.308,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k2_nondef_mix_i0.model,7.491,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k2_nondef_mix_i1.model,3.713,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k2_nondef_mix_i2.model,2.665,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k2_nondef_mix_i3.model,11.646,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k2_nondef_mix_i4.model,2.900,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k2_random_half_i0.model,14.498,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k2_random_half_i1.model,0.727,NOT_DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k2_random_half_i2.model,0.348,NOT_DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k2_random_half_i3.model,0.886,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k2_random_half_i4.model,4.174,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k1_definable_eq_i0.model,4.255,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k1_definable_eq_i1.model,12.772,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k1_definable_eq_i2.model,4.495,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k1_definable_eq_i3.model,4.768,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k1_definable_eq_i4.model,7.908,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k1_nondef_mix_i0.model,0.705,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k1_nondef_mix_i1.model,0.786,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k1_nondef_mix_i2.model,0.838,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k1_nondef_mix_i3.model,1.647,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k1_nondef_mix_i4.model,1.248,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k1_random_half_i0.model,1.242,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k1_random_half_i1.model,0.446,NOT_DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k1_random_half_i2.model,18.185,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k1_random_half_i3.model,3.326,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k1_random_half_i4.model,0.587,NOT_DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k2_definable_eq_i0.model,0.820,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k2_definable_eq_i1.model,0.850,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k2_definable_eq_i2.model,9.379,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k2_definable_eq_i3.model,0.596,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k2_definable_eq_i4.model,10.439,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k2_nondef_mix_i0.model,24.318,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k2_nondef_mix_i1.model,12.478,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k2_nondef_mix_i2.model,10.560,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k2_nondef_mix_i3.model,7.159,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k2_nondef_mix_i4.model,15.640,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k2_random_half_i0.model,12.713,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k2_random_half_i1.model,5.969,NOT_DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k2_random_half_i2.model,16.045,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k2_random_half_i3.model,17.633,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k2_random_half_i4.model,18.418,DEFINABLE
