engine,model,ms,result
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k1_nondef_mix_i2.model,0.144,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k1_nondef_mix_i3.model,0.143,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k1_nondef_mix_i4.model,0.142,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k1_random_half_i0.model,0.162,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k1_random_half_i1.model,0.151,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k1_random_half_i2.model,0.159,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k1_random_half_i3.model,0.143,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k1_random_half_i4.model,0.167,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k2_definable_eq_i0.model,0.101,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k2_definable_eq_i1.model,0.099,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k2_definable_eq_i2.model,0.108,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k2_definable_eq_i3.model,0.119,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k2_definable_eq_i4.model,0.099,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k2_nondef_mix_i0.model,0.147,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k2_nondef_mix_i1.model,0.158,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k2_nondef_mix_i2.model,0.185,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k2_nondef_mix_i3.model,0.149,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k2_nondef_mix_i4.model,0.161,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k2_random_half_i0.model,0.154,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k2_random_half_i1.model,0.093,NOT_DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k2_random_half_i2.model,0.155,NOT_DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k2_random_half_i3.model,0.152,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n4_k2_random_half_i4.model,0.176,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k1_definable_eq_i0.model,0.297,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k1_definable_eq_i1.model,0.279,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k1_definable_eq_i2.model,0.270,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k1_definable_eq_i3.model,0.254,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k1_definable_eq_i4.model,0.237,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k1_nondef_mix_i0.model,0.257,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k1_nondef_mix_i1.model,0.258,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k1_nondef_mix_i2.model,0.231,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k1_nondef_mix_i3.model,0.429,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k1_nondef_mix_i4.model,0.399,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k1_random_half_i0.model,0.304,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k1_random_half_i1.model,0.347,NOT_DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k1_random_half_i2.model,0.263,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k1_random_half_i3.model,0.331,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k1_random_half_i4.model,0.174,NOT_DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k2_definable_eq_i0.model,0.209,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k2_definable_eq_i1.model,0.215,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k2_definable_eq_i2.model,0.188,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k2_definable_eq_i3.model,0.199,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k2_definable_eq_i4.model,0.251,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k2_nondef_mix_i0.model,1.132,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k2_nondef_mix_i1.model,1.230,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k2_nondef_mix_i2.model,1.191,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k2_nondef_mix_i3.model,1.240,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k2_nondef_mix_i4.model,1.224,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k2_random_half_i0.model,1.202,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k2_random_half_i1.model,1.230,NOT_DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k2_random_half_i2.model,1.188,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k2_random_half_i3.model,1.102,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/pilot/random_magma_n8_k2_random_half_i4.model,1.184,DEFINABLE
