engine,model,ms,result
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i20.model,76.774,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i21.model,76.769,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i22.model,78.010,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i23.model,76.838,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i24.model,76.985,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i25.model,77.126,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i26.model,77.577,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i27.model,76.600,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i28.model,77.978,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i29.model,76.501,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i3.model,76.978,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i4.model,76.635,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i5.model,78.434,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i6.model,76.891,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i7.model,76.762,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i8.model,77.532,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n128_k1_nondef_mix_i9.model,76.539,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i0.model,0.839,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i1.model,0.677,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i10.model,0.911,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i11.model,0.918,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i12.model,0.703,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i13.model,0.777,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i14.model,0.889,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i15.model,0.657,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i16.model,0.841,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i17.model,0.873,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i18.model,0.755,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i19.model,0.876,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i2.model,0.645,DEFINABLE
hit,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/chain_unary_n16_k1_definable_fixed_i20.model,0.996,DEFINABLE
