# n hit_s merge_s
4 0.0022040000000000002 0.000128
8 0.003057 0.0011459999999999999
16 0.031137 0.016899
32 0.009880000000000002 0.24953899999999998
64 0.084295 4.183153
128 0.942332 120.73543099999999
